z ,,,,,,,,,,,,,,,,,,,,,,,,,
Ano,Mês,Dia,Alerta,Local-Origem,Local-Destino,Cias-Aéreas,Clube-Milhas,Milheiro,Milhas-Ida,Mês-Ida,Ano-Ida,Milhas-Volta,Mês-Volta,Ano-Volta,Valor-Real,Região-Origem,UF-Origem,País-Destino,Região-Destino,UF-Destino,Ida-Real,Volta-Real,Total-Real,Economia %,Total-Milhas
2024,11,2,Ouro,Goiânia,Porto Seguro,Latam,Latam,R$ 0.024,"8,225",01,2025,"8,225",01-02,2025,"R$ 2,934.00",Centro-Oeste,GO,Brasil,Nordeste,BA,R$ 197.40,R$ 197.40,R$ 394.80,86.54%,"16,450"
2024,11,2,Ouro,Cuiabá,Salvador,Latam,Latam,R$ 0.024,"13,861",01-02,2025,"22,194",02,2025,"R$ 2,080.00",Centro-Oeste,MT,Brasil,Nordeste,BA,R$ 332.66,R$ 532.66,R$ 865.32,58.40%,"36,055"
2024,11,2,Prata,Brasília,Porto Seguro,Latam,Latam,R$ 0.024,"8,025",01,2025,"16,450",01-02,2025,"R$ 1,063.00",Centro-Oeste,DF,Brasil,Nordeste,BA,R$ 192.60,R$ 394.80,R$ 587.40,44.74%,"24,475"
2024,11,2,Ouro,Porto Alegre,Calama,Latam,Latam,R$ 0.024,"15,348",01-02,2025,"15,348",01-02,2025,"R$ 3,678.00",Sul,RS,Chile,Exterior,El Loa,R$ 368.35,R$ 368.35,R$ 736.70,79.97%,"30,696"
2024,11,2,Ouro,Navegantes,Calama,Latam,Latam,R$ 0.024,"22,570",12,2024,"22,570",12,2024,"R$ 3,797.00",Sul,SC,Chile,Exterior,El Loa,R$ 541.68,R$ 541.68,"R$ 1,083.36",71.47%,"45,140"
2024,11,2,Ouro,Navegantes,Calama,Latam,Latam,R$ 0.024,"22,570",12,2024,"22,570",03,2025,"R$ 3,797.00",Sul,SC,Chile,Exterior,El Loa,R$ 541.68,R$ 541.68,"R$ 1,083.36",71.47%,"45,140"
2024,11,2,Ouro,Navegantes,Calama,Latam,Latam,R$ 0.024,"22,570",12,2024,"22,570",03,2025,"R$ 3,797.00",Sul,SC,Chile,Exterior,El Loa,R$ 541.68,R$ 541.68,"R$ 1,083.36",71.47%,"45,140"
2024,11,2,Ouro,Navegantes,Calama,Latam,Latam,R$ 0.024,"22,570",03,2025,"22,570",03,2025,"R$ 3,797.00",Sul,SC,Chile,Exterior,El Loa,R$ 541.68,R$ 541.68,"R$ 1,083.36",71.47%,"45,140"
2024,11,2,Ouro,Curitiba,Los Angeles,Latam,Latam,R$ 0.024,"64,199",11,2024,"64,199",11-12,2024,"R$ 6,340.00",Sul,PR,EUA,Exterior,Califórnia,"R$ 1,540.78","R$ 1,540.78","R$ 3,081.55",51.40%,"128,398"
2024,11,2,Ouro,Florianópolis ,Calama,Latam,Latam,R$ 0.024,"14,445",05,2025,"14,445",05,2025,"R$ 1,998.00",Sul,SC,Chile,Exterior,El Loa,R$ 346.68,R$ 346.68,R$ 693.36,65.30%,"28,890"
2024,11,2,Prata,Florianópolis ,Santiago,Latam,Latam,R$ 0.024,"12,639",05-06,2025,"12,639",05-06,2025,R$ 995.00,Sul,SC,Chile,Exterior,Capital,R$ 303.34,R$ 303.34,R$ 606.67,39.03%,"25,278"
2024,11,2,Prata,Florianópolis ,Miami,Latam,Latam,R$ 0.024,"43,334",11,2024,"47,949",11,2024,"R$ 3,842.00",Sul,SC,EUA,Exterior,Flórida,"R$ 1,040.02","R$ 1,150.78","R$ 2,190.79",42.98%,"91,283"
2024,11,2,Ouro,Porto Alegre,Vitória,Gol,Smiles,R$ 0.016,"12,700",02,2025,"12,700",02,2025,"R$ 1,096.00",Sul,RS,Brasil,Sudeste,ES,R$ 203.20,R$ 203.20,R$ 406.40,62.92%,"25,400"
2024,11,2,Ouro,Foz do Iguaçu,Presidente Prudente,Latam,Latam,R$ 0.024,"13,858",02,2025,"13,858",02,2025,"R$ 1,364.00",Sul,PR,Brasil,Sudeste,SP,R$ 332.59,R$ 332.59,R$ 665.18,51.23%,"27,716"
2024,11,2,Prata,São Paulo,Madri,Latam,Latam,R$ 0.024,"56,869",08,2025,"56,174",09,2025,"R$ 4,162.00",Sudeste,SP,Espanha,Exterior,Capital,"R$ 1,364.86","R$ 1,348.18","R$ 2,713.03",34.81%,"113,043"
2024,11,2,Ouro,Belo Horizonte,Recife,Azul,Azul,R$ 0.019,"12,000",03,2025,"12,000",04,2025,"R$ 1,210.00",Sudeste,MG,Brasil,Nordeste,PE,R$ 228.00,R$ 228.00,R$ 456.00,62.31%,"24,000"
2024,11,2,Ouro,Belo Horizonte,Calama,Latam,Latam,R$ 0.024,"18,056",11,2024,"18,056",11-12,2024,"R$ 1,977.00",Sudeste,MG,Chile,Exterior,El Loa,R$ 433.34,R$ 433.34,R$ 866.69,56.16%,"36,112"
2024,11,2,Ouro,Rio de Janeiro,Calama,Latam,Latam,R$ 0.024,"21,667",12,2024,"21,667",12,2024,"R$ 2,086.00",Sudeste,RJ,Chile,Exterior,El Loa,R$ 520.01,R$ 520.01,"R$ 1,040.02",50.14%,"43,334"
2024,11,2,Ouro,Vitória,Calama,Latam,Latam,R$ 0.024,"24,375",03,2025,"24,376",03-04,2025,"R$ 3,575.00",Sudeste,ES,Chile,Exterior,El Loa,R$ 585.00,R$ 585.02,"R$ 1,170.02",67.27%,"48,751"
2024,11,2,Ouro,São Paulo,Calama,Latam,Latam,R$ 0.024,"14,987",01-02,2025,"14,986",02,2025,"R$ 2,304.00",Sudeste,SP,Chile,Exterior,El Loa,R$ 359.69,R$ 359.66,R$ 719.35,68.78%,"29,973"
2024,11,2,Bronze,São Paulo,Los Angeles,Latam,Latam,R$ 0.024,"36,745",02,2025,"37,115",02,2025,"R$ 2,437.00",Sudeste,SP,EUA,Exterior,Califórnia,R$ 881.88,R$ 890.76,"R$ 1,772.64",27.26%,"73,860"
2024,11,2,Ouro,Rio de Janeiro,Ilhéus,Latam,Latam,R$ 0.024,"10,000",03-04,2025,"8,998",04,2025,"R$ 2,245.00",Sudeste,RJ,Brasil,Nordeste,BA,R$ 240.00,R$ 215.95,R$ 455.95,79.69%,"18,998"
2024,11,2,Prata,Vitória,Navegantes,Gol,Smiles,R$ 0.016,"13,800",03,2025,"13,800",03,2025,R$ 847.00,Sudeste,ES,Brasil,Sul,SC,R$ 220.80,R$ 220.80,R$ 441.60,47.86%,"27,600"
2024,11,3,Ouro,Belém,Fortaleza,Latam,Latam,R$ 0.024,"11,205",01-03,2025,"7,735",01-03,2025,R$ 941.00,Norte,PA,Brasil,Nordeste,CE,R$ 268.92,R$ 185.64,R$ 454.56,51.69%,"18,940"
2024,11,3,Ouro,Belém,Mendoza,Latam,Latam,R$ 0.024,"25,004",02,2025,"25,004",02,2025,"R$ 2,587.00",Norte,PA,Argentina,Exterior,Cuyo,R$ 600.10,R$ 600.10,"R$ 1,200.19",53.61%,"50,008"
2024,11,3,Prata,Palmas,Santiago,Latam,Latam,R$ 0.024,"21,414",12,2024,"21,414",12,2024,"R$ 1,939.00",Norte,TO,Chile,Exterior,Capital,R$ 513.94,R$ 513.94,"R$ 1,027.87",46.99%,"42,828"
2024,11,3,Prata,Palmas,Santiago,Latam,Latam,R$ 0.024,"21,414",12,2024,"21,414",02-05,2025,"R$ 1,939.00",Norte,TO,Chile,Exterior,Capital,R$ 513.94,R$ 513.94,"R$ 1,027.87",46.99%,"42,828"
2024,11,3,Prata,Palmas,Santiago,Latam,Latam,R$ 0.024,"21,414",02-05,2025,"21,414",02-05,2025,"R$ 1,939.00",Norte,TO,Chile,Exterior,Capital,R$ 513.94,R$ 513.94,"R$ 1,027.87",46.99%,"42,828"
2024,11,3,Ouro,Manaus,São Luís,Latam,Latam,R$ 0.024,"8,660",02-04-05,2025,"8,660",02-04-05,2025,"R$ 1,489.00",Norte,AM,Brasil,Nordeste,MA,R$ 207.84,R$ 207.84,R$ 415.68,72.08%,"17,320"
2024,11,3,Ouro,Palmas,Brasília,Gol,Smiles,R$ 0.016,"10,000",02-05,2025,"10,000",05,2025,R$ 823.00,Norte,TO,Brasil,Centro-Oeste,DF,R$ 160.00,R$ 160.00,R$ 320.00,61.12%,"20,000"
2024,11,3,Prata,Belém,Roma,Latam,Latam,R$ 0.024,"64,929",11,2024,"64,929",11,2024,"R$ 5,812.00",Norte,PA,Itália,Exterior,Capital,"R$ 1,558.30","R$ 1,558.30","R$ 3,116.59",46.38%,"129,858"
2024,11,3,Prata,Belém,Roma,Latam,Latam,R$ 0.024,"64,929",11,2024,"64,929",02-03-04,2025,"R$ 5,812.00",Norte,PA,Itália,Exterior,Capital,"R$ 1,558.30","R$ 1,558.30","R$ 3,116.59",46.38%,"129,858"
2024,11,3,Prata,Belém,Roma,Latam,Latam,R$ 0.024,"64,929",02-03-04,2025,"64,929",02-03-04,2025,"R$ 5,812.00",Norte,PA,Itália,Exterior,Capital,"R$ 1,558.30","R$ 1,558.30","R$ 3,116.59",46.38%,"129,858"
2024,11,3,Ouro,Recife,São Luís,Latam,Latam,R$ 0.024,"7,917",04,2025,"7,917",04,2025,R$ 760.00,Nordeste,PE,Brasil,Nordeste,MA,R$ 190.01,R$ 190.01,R$ 380.02,50.00%,"15,834"
2024,11,3,Ouro,Salvador,Natal,Gol,Smiles,R$ 0.016,"13,800",02,2025,"13,800",02,2025,"R$ 2,243.00",Nordeste,BA,Brasil,Nordeste,RN,R$ 220.80,R$ 220.80,R$ 441.60,80.31%,"27,600"
2024,11,3,Ouro,Teresina,São Paulo,Gol,Smiles,R$ 0.016,"21,200",04,2025,"21,200",04,2025,"R$ 1,617.00",Nordeste,PI,Brasil,Sudeste,SP,R$ 339.20,R$ 339.20,R$ 678.40,58.05%,"42,400"
2024,11,3,Ouro,Campina Grande ,Punta del Este,Azul,Azul,R$ 0.019,"12,000",12,2024,"12,000",12,2024,"R$ 1,279.00",Nordeste,PB,Uruguai,Exterior,Sudeste,R$ 228.00,R$ 228.00,R$ 456.00,64.35%,"24,000"
2024,11,3,Ouro,Campina Grande ,Punta del Este,Azul,Azul,R$ 0.019,"12,000",12,2024,"12,000",01,2025,"R$ 1,279.00",Nordeste,PB,Uruguai,Exterior,Sudeste,R$ 228.00,R$ 228.00,R$ 456.00,64.35%,"24,000"
2024,11,3,Ouro,Campina Grande ,Punta del Este,Azul,Azul,R$ 0.019,"12,000",01,2025,"12,000",01,2025,"R$ 1,279.00",Nordeste,PB,Uruguai,Exterior,Sudeste,R$ 228.00,R$ 228.00,R$ 456.00,64.35%,"24,000"
2024,11,3,Prata,Salvador,Roma,Latam,Latam,R$ 0.024,"64,929",11,2024,"64,929",11,2024,"R$ 5,060.00",Nordeste,BA,Itália,Exterior,Capital,"R$ 1,558.30","R$ 1,558.30","R$ 3,116.59",38.41%,"129,858"
2024,11,3,Prata,Salvador,Roma,Latam,Latam,R$ 0.024,"64,929",11,2024,"64,929",02,2025,"R$ 5,060.00",Nordeste,BA,Itália,Exterior,Capital,"R$ 1,558.30","R$ 1,558.30","R$ 3,116.59",38.41%,"129,858"
2024,11,3,Prata,Salvador,Roma,Latam,Latam,R$ 0.024,"64,929",02,2025,"64,929",02,2025,"R$ 5,060.00",Nordeste,BA,Itália,Exterior,Capital,"R$ 1,558.30","R$ 1,558.30","R$ 3,116.59",38.41%,"129,858"
2024,11,3,Prata,Aracaju,Bariloche,Latam,Latam,R$ 0.024,"58,879",12,2024,"58,879",12,2024,"R$ 4,670.00",Nordeste,SE,Argentina,Exterior,Patagônia,"R$ 1,413.10","R$ 1,413.10","R$ 2,826.19",39.48%,"117,758"
2024,11,3,Prata,João Pessoa,Roma,Latam,Latam,R$ 0.024,"73,801",02,2025,"73,599",02-03,2025,"R$ 6,540.00",Nordeste,PB,Itália,Exterior,Capital,"R$ 1,771.22","R$ 1,766.38","R$ 3,537.60",45.91%,"147,400"
2024,11,3,Prata,Recife,Milão,Latam,Latam,R$ 0.024,"61,501",03,2025,"61,299",04,2025,"R$ 5,603.00",Nordeste,PE,Itália,Exterior,Norte,"R$ 1,476.02","R$ 1,471.18","R$ 2,947.20",47.40%,"122,800"
2024,11,3,Ouro,São Luís,Roma,Latam,Latam,R$ 0.024,"66,340",11,2024,"66,542",11,2024,"R$ 7,417.00",Nordeste,MA,Itália,Exterior,Capital,"R$ 1,592.16","R$ 1,597.01","R$ 3,189.17",57.00%,"132,882"
2024,11,3,Ouro,Aracaju,Vitória,Latam,Latam,R$ 0.024,"9,481",12,2024,"9,377",12,2024,"R$ 1,337.00",Nordeste,SE,Brasil,Sudeste,ES,R$ 227.54,R$ 225.05,R$ 452.59,66.15%,"18,858"
2024,11,3,Ouro,Aracaju,Vitória,Latam,Latam,R$ 0.024,"9,481",12,2024,"9,377",03-04,2025,"R$ 1,337.00",Nordeste,SE,Brasil,Sudeste,ES,R$ 227.54,R$ 225.05,R$ 452.59,66.15%,"18,858"
2024,11,3,Ouro,Aracaju,Vitória,Latam,Latam,R$ 0.024,"9,481",03,2025,"9,377",03-04,2025,"R$ 1,337.00",Nordeste,SE,Brasil,Sudeste,ES,R$ 227.54,R$ 225.05,R$ 452.59,66.15%,"18,858"
2024,11,3,Ouro,Fortaleza,Belém,Latam,Latam,R$ 0.024,"7,358",02,2025,"7,358",02,2025,"R$ 1,044.00",Nordeste,CE,Brasil,Norte,PA,R$ 176.59,R$ 176.59,R$ 353.18,66.17%,"14,716"
2024,11,3,Prata,Cuiabá,Curitiba,Gol,Smiles,R$ 0.016,"24,800",12,2024,"20,500",12,2024,"R$ 1,056.00",Centro-Oeste,MT,Brasil,Sul,PR,R$ 396.80,R$ 328.00,R$ 724.80,31.36%,"45,300"
2024,11,3,Ouro,Brasília,Porto Alegre,Latam,Latam,R$ 0.024,"6,537",02,2025,"6,537",02,2025,R$ 934.00,Centro-Oeste,DF,Brasil,Sul,RS,R$ 156.89,R$ 156.89,R$ 313.78,66.41%,"13,074"
2024,11,3,Prata,Brasília,Roma,Latam,Latam,R$ 0.024,"63,517",11,2024,"63,719",11-12,2024,"R$ 4,734.00",Centro-Oeste,DF,Itália,Exterior,Capital,"R$ 1,524.41","R$ 1,529.26","R$ 3,053.66",35.50%,"127,236"
2024,11,3,Ouro,Florianópolis ,São Luís,Latam,Latam,R$ 0.024,"7,577",02-03-04-05,2025,"8,422",02-03-04-05,2025,"R$ 2,149.00",Sul,SC,Brasil,Nordeste,MA,R$ 181.85,R$ 202.13,R$ 383.98,82.13%,"15,999"
2024,11,3,Prata,Florianópolis ,Roma,Latam,Latam,R$ 0.024,"73,801",05,2025,"73,599",05,2025,"R$ 6,606.00",Sul,SC,Itália,Exterior,Capital,"R$ 1,771.22","R$ 1,766.38","R$ 3,537.60",46.45%,"147,400"
2024,11,3,Prata,Curitiba,Montevidéu,Azul,Azul,R$ 0.019,"50,500",09-10,2025,"50,500",09-10,2025,"R$ 2,851.00",Sul,PR,Uruguai,Exterior,Capital,R$ 959.50,R$ 959.50,"R$ 1,919.00",32.69%,"101,000"
2024,11,3,Prata,Porto Alegre,Zurique,Latam,Latam,R$ 0.024,"71,986",02-03-04,2025,"75,616",02-03-04,2025,"R$ 6,013.00",Sul,RS,Suiça,Exterior,Norte,"R$ 1,727.66","R$ 1,814.78","R$ 3,542.45",41.09%,"147,602"
2024,11,3,Ouro,Navegantes,Copiapó,Latam,Latam,R$ 0.024,"19,418",12,2024,"19,418",12,2024,"R$ 2,223.00",Sul,SC,Chile,Exterior,Atacama,R$ 466.03,R$ 466.03,R$ 932.06,58.07%,"38,836"
2024,11,3,Ouro,Porto Alegre,Curitiba,Latam,Latam,R$ 0.024,"4,253",02-03-04,2025,"5,448",02-04,2025,R$ 758.00,Sul,RS,Brasil,Sul,PR,R$ 102.07,R$ 130.75,R$ 232.82,69.28%,"9,701"
2024,11,3,Ouro,Florianópolis ,Brasília,Latam,Latam,R$ 0.024,"9,408",01-03,2025,"8,361",01-02-04,2025,"R$ 1,183.00",Sul,SC,Brasil,Centro-Oeste,DF,R$ 225.79,R$ 200.66,R$ 426.46,63.95%,"17,769"
2024,11,3,Ouro,Curitiba,Cuiabá,Latam,Latam,R$ 0.024,"7,938",01-02-03,2025,"7,938",01-02-04,2025,R$ 872.00,Sul,PR,Brasil,Centro-Oeste,MT,R$ 190.51,R$ 190.51,R$ 381.02,56.30%,"15,876"
2024,11,3,Ouro,Foz do Iguaçu,Vitória,Latam,Latam,R$ 0.024,"8,109",05,2025,"7,288",05-07,2025,"R$ 1,193.00",Sul,PR,Brasil,Sudeste,ES,R$ 194.62,R$ 174.91,R$ 369.53,69.03%,"15,397"
2024,11,3,Ouro,Belo Horizonte,Maceió,Azul,Azul,R$ 0.019,"14,000",05,2025,"14,000",05,2025,"R$ 1,406.00",Sudeste,MG,Brasil,Nordeste,AL,R$ 266.00,R$ 266.00,R$ 532.00,62.16%,"28,000"
2024,11,3,Prata,São Paulo,Orlando,American Airlines,Smiles,R$ 0.016,"66,300",09,2025,"66,300",09,2025,"R$ 3,703.00",Sudeste,SP,EUA,Exterior,Flórida,"R$ 1,060.80","R$ 1,060.80","R$ 2,121.60",42.71%,"132,600"
2024,11,3,Prata,São Paulo,Los Angeles,Latam,Latam,R$ 0.024,"33,573",11,2024,"37,304",11,2024,"R$ 2,651.00",Sudeste,SP,EUA,Exterior,Califórnia,R$ 805.75,R$ 895.30,"R$ 1,701.05",35.83%,"70,877"
2024,11,3,Ouro,Rio de Janeiro,Santiago,Latam,Latam,R$ 0.024,"13,066",06,2025,"13,067",06,2025,"R$ 1,304.00",Sudeste,RJ,Chile,Exterior,Capital,R$ 313.58,R$ 313.61,R$ 627.19,51.90%,"26,133"
2024,11,3,Ouro,Campinas,Punta del Este,Azul,Azul,R$ 0.019,"12,000",12,2024,"12,000",12,2024,"R$ 1,279.00",Sudeste,SP,Uruguai,Exterior,Sudeste,R$ 228.00,R$ 228.00,R$ 456.00,64.35%,"24,000"
2024,11,3,Bronze,São Paulo,Miami,Latam,Latam,R$ 0.024,"41,740",12,2024,"54,040",12,2024,"R$ 3,225.00",Sudeste,SP,EUA,Exterior,Flórida,"R$ 1,001.76","R$ 1,296.96","R$ 2,298.72",28.72%,"95,780"
2024,11,3,Ouro,São Paulo,Joinville,Latam,Latam,R$ 0.024,"7,044",01,2025,"6,190",01,2025,R$ 829.00,Sudeste,SP,Brasil,Sul,SC,R$ 169.06,R$ 148.56,R$ 317.62,61.69%,"13,234"
2024,11,3,Prata,Vitória,Porto Seguro,Gol,Smiles,R$ 0.016,"21,200",02-03-04-05,2025,"21,200",02-03-04-05,2025,"R$ 1,115.00",Sudeste,ES,Brasil,Nordeste,BA,R$ 339.20,R$ 339.20,R$ 678.40,39.16%,"42,400"
2024,11,3,Bronze,Belo Horizonte,Lisboa,Latam,Latam,R$ 0.024,"69,970",11,2024,"62,711",11-12,2024,"R$ 3,633.00",Sudeste,MG,Portugual,Exterior,Capital,"R$ 1,679.28","R$ 1,505.06","R$ 3,184.34",12.35%,"132,681"
2024,11,3,Prata,Rio de Janeiro,Hong Kong,United,Azul,R$ 0.019,"136,500",03,2025,"172,500",03-04,2025,"R$ 9,995.00",Sudeste,RJ,China,Exterior,Sudeste,"R$ 2,593.50","R$ 3,277.50","R$ 5,871.00",41.26%,"309,000"
2024,11,3,Bronze,Belo Horizonte,Fort Lauderdale,Copa Airlines,Azul,R$ 0.019,"72,500",02,2025,"72,500",02,2025,"R$ 3,163.00",Sudeste,MG,EUA,Exterior,Flórida,"R$ 1,377.50","R$ 1,377.50","R$ 2,755.00",12.90%,"145,000"
2024,11,3,Ouro,Belo Horizonte,Curitiba,Gol,Smiles,R$ 0.016,"11,500",03-04,2025,"11,500",04,2025,R$ 780.00,Sudeste,MG,Brasil,Sul,PR,R$ 184.00,R$ 184.00,R$ 368.00,52.82%,"23,000"
2024,11,3,Ouro,Vitória,Porto Alegre,Gol,Smiles,R$ 0.016,"12,700",03-04,2025,"12,700",04,2025,"R$ 1,425.00",Sudeste,ES,Brasil,Sul,RS,R$ 203.20,R$ 203.20,R$ 406.40,71.48%,"25,400"
2024,11,3,Ouro,Rio de Janeiro,Cuiabá,Latam,Latam,R$ 0.024,"6,928",03,2025,"7,724",04,2025,"R$ 1,775.00",Sudeste,RJ,Brasil,Centro-Oeste,MT,R$ 166.27,R$ 185.38,R$ 351.65,80.19%,"14,652"
2024,11,4,Ouro,Manaus,Florianópolis,Latam,Latam,R$ 0.024,"12,063",03-04,2025,"12,063",03-04,2025,"R$ 1,406.00",Norte,AM,Brasil,Sul,SC,R$ 289.51,R$ 289.51,R$ 579.02,58.82%,"24,126"
2024,11,4,Prata,Manaus,Rio Branco,Latam,Latam,R$ 0.024,"13,800",04-05,2025,"13,800",04-05,2025,R$ 953.00,Norte,AM,Brasil,Norte,AC,R$ 331.20,R$ 331.20,R$ 662.40,30.49%,"27,600"
2024,11,4,Prata,Manaus,Rio Branco,Gol,Smiles,R$ 0.016,"13,800",04-05,2025,"13,800",04-05,2025,R$ 653.00,Norte,AM,Brasil,Norte,AC,R$ 220.80,R$ 220.80,R$ 441.60,32.37%,"27,600"
2024,11,4,Ouro,Palmas,Rio de Janeiro,Gol,Smiles,R$ 0.016,"15,500",03-04-05,2025,"15,500",03-04-05,2025,"R$ 1,242.00",Norte,TO,Brasil,Sudeste,RJ,R$ 248.00,R$ 248.00,R$ 496.00,60.06%,"31,000"
2024,11,4,Ouro,Palmas,Fortaleza,Latam,Latam,R$ 0.024,"10,906",02-03,2025,"19,688",02-03,2025,"R$ 1,584.00",Norte,TO,Brasil,Nordeste,CE,R$ 261.74,R$ 472.51,R$ 734.26,53.65%,"30,594"
2024,11,4,Prata,Manaus,Cartagena,Avianca,Smiles,R$ 0.016,"29,500",04,2025,"29,600",05,2025,"R$ 1,772.00",Norte,AM,Colombia,Exterior,Costa Caribenha,R$ 472.00,R$ 473.60,R$ 945.60,46.64%,"59,100"
2024,11,4,Prata,Belém,Macapá,Latam,Latam,R$ 0.024,"3,296",01-03-04,2025,"3,166",01-03-04,2025,R$ 290.00,Norte,PA,Brasil,Norte,AP,R$ 79.10,R$ 75.98,R$ 155.09,46.52%,"6,462"
2024,11,4,Prata,Palmas,Navegantes,Latam,Latam,R$ 0.024,"15,094",01-02-04,2025,"15,094",01-02-04,2025,"R$ 1,358.00",Norte,TO,Brasil,Sul,SC,R$ 362.26,R$ 362.26,R$ 724.51,46.65%,"30,188"
2024,11,4,Prata,Palmas,Rio de Janeiro,Latam,Latam,R$ 0.024,"9,250",01,2025,"9,250",01,2025,R$ 832.00,Norte,TO,Brasil,Sudeste,RJ,R$ 222.00,R$ 222.00,R$ 444.00,46.63%,"18,500"
2024,11,4,Prata,Manaus,Rio Branco,Gol,Smiles,R$ 0.016,"13,800",05,2025,"13,800",05,2025,R$ 828.00,Norte,AM,Brasil,Norte,AC,R$ 220.80,R$ 220.80,R$ 441.60,46.67%,"27,600"
2024,11,4,Prata,Belém,Salvador,Latam,Latam,R$ 0.024,"13,125",04,2025,"13,125",04,2025,"R$ 1,180.00",Norte,PA,Brasil,Nordeste,BA,R$ 315.00,R$ 315.00,R$ 630.00,46.61%,"26,250"
2024,11,4,Prata,Belém,Paris,Latam,Latam,R$ 0.024,"60,896",11,2024,"84,286",11,2024,"R$ 6,532.00",Norte,PA,França,Exterior,Capital,"R$ 1,461.50","R$ 2,022.86","R$ 3,484.37",46.66%,"145,182"
2024,11,4,Prata,Manaus,Santiago,Latam,Latam,R$ 0.024,"25,407",02-04-05,2025,"25,407",02-04-05,2025,"R$ 2,286.00",Norte,AM,Chile,Exterior,Capital,R$ 609.77,R$ 609.77,"R$ 1,219.54",46.65%,"50,814"
2024,11,4,Prata,Palmas,Assunção,Latam,Latam,R$ 0.024,"20,971",02-04,2025,"20,971",03-05,2025,"R$ 1,886.00",Norte,TO,Paraguai,Exterior,Capital,R$ 503.30,R$ 503.30,"R$ 1,006.61",46.63%,"41,942"
2024,11,4,Ouro,Maceió,Cuiabá,Latam,Latam,R$ 0.024,"13,854",04-05,2025,"13,854",03-05,2025,"R$ 1,346.00",Nordeste,AL,Brasil,Centro-Oeste,MT,R$ 332.50,R$ 332.50,R$ 664.99,50.59%,"27,708"
2024,11,4,Ouro,Fortaleza,Vitória,Latam,Latam,R$ 0.024,"11,153",01,2025,"11,153",01-02,2025,"R$ 1,347.00",Nordeste,CE,Brasil,Sudeste,ES,R$ 267.67,R$ 267.67,R$ 535.34,60.26%,"22,306"
2024,11,4,Prata,João Pessoa,Salvador,Gol,Smiles,R$ 0.016,"13,800",02,2025,"19,000",02,2025,R$ 984.00,Nordeste,PB,Brasil,Nordeste,BA,R$ 220.80,R$ 304.00,R$ 524.80,46.67%,"32,800"
2024,11,4,Prata,Recife,São Luís,Latam,Latam,R$ 0.024,"19,236",02-05,2025,"10,281",02-06,2025,"R$ 1,328.00",Nordeste,PE,Brasil,Nordeste,MA,R$ 461.66,R$ 246.74,R$ 708.41,46.66%,"29,517"
2024,11,4,Prata,Salvador,Uberlândia,Latam,Latam,R$ 0.024,"10,041",12,2024,"27,917",12,2024,"R$ 1,708.00",Nordeste,BA,Brasil,Sudeste,MG,R$ 240.98,R$ 670.01,R$ 910.99,46.66%,"37,958"
2024,11,4,Prata,Fortaleza,Orlando,Gol,Smiles,R$ 0.016,"96,000",02,2025,"99,500",02,2025,"R$ 5,864.00",Nordeste,CE,EUA,Exterior,Flórida,"R$ 1,536.00","R$ 1,592.00","R$ 3,128.00",46.66%,"195,500"
2024,11,4,Prata,Salvador,Orlando,Gol,Smiles,R$ 0.016,"96,000",03,2025,"96,000",03,2025,"R$ 5,760.00",Nordeste,BA,EUA,Exterior,Flórida,"R$ 1,536.00","R$ 1,536.00","R$ 3,072.00",46.67%,"192,000"
2024,11,4,Prata,Aracaju,Santiago,Latam,Latam,R$ 0.024,"18,148",03-05,2025,"18,148",03-05,2025,"R$ 1,632.00",Nordeste,SE,Chile,Exterior,Capital,R$ 435.55,R$ 435.55,R$ 871.10,46.62%,"36,296"
2024,11,4,Prata,Maceió,Santiago,Latam,Latam,R$ 0.024,"24,318",03-05,2025,"24,318",03-05,2025,"R$ 2,188.00",Nordeste,AL,Chile,Exterior,Capital,R$ 583.63,R$ 583.63,"R$ 1,167.26",46.65%,"48,636"
2024,11,4,Prata,Fortaleza,Santiago,Latam,Latam,R$ 0.024,"26,133",03-06,2025,"26,133",03-06,2025,"R$ 2,352.00",Nordeste,CE,Chile,Exterior,Capital,R$ 627.19,R$ 627.19,"R$ 1,254.38",46.67%,"52,266"
2024,11,4,Prata,Goiânia,São Paulo,Gol,Smiles,R$ 0.016,"13,800",02,2025,"13,800",02,2025,R$ 773.00,Centro-Oeste,GO,Brasil,Sudeste,SP,R$ 220.80,R$ 220.80,R$ 441.60,42.87%,"27,600"
2024,11,4,Bronze,Goiânia,Porto Alegre,Gol,Smiles,R$ 0.016,"18,000",02,2025,"12,900",02,2025,R$ 642.00,Centro-Oeste,GO,Brasil,Sul,RS,R$ 288.00,R$ 206.40,R$ 494.40,22.99%,"30,900"
2024,11,4,Ouro,Cuiabá,Brasília,Latam,Latam,R$ 0.024,"7,144",02-05,2025,"7,056",02-05,2025,R$ 940.00,Centro-Oeste,MT,Brasil,Centro-Oeste,DF,R$ 171.46,R$ 169.34,R$ 340.80,63.74%,"14,200"
2024,11,4,Ouro,Campo Grande,Rio de Janeiro,Gol,Smiles,R$ 0.016,"21,200",02-03-05-06,2025,"21,200",02-03-06,2025,"R$ 1,332.00",Centro-Oeste,MS,Brasil,Sudeste,RJ,R$ 339.20,R$ 339.20,R$ 678.40,49.07%,"42,400"
